id	itemTime	trialNumber	name	type	question	relevance	competence	prior	condition	answer	RT	language	comments	engagement	difficulty
A1TLNLB9D87H6:3EG49X351VK9EB0WF1HVLKUCLPI6X2	1454944256306	10	Martha's cookies	llh	Martha knows whether Emily ate all of the cookies.	0	0	1	comp	0.73	4860	English	this study was interesting and really made me think.	4	6
A1TLNLB9D87H6:3EG49X351VK9EB0WF1HVLKUCLPI6X2	1454944314020	11	Swiss watch protoype testing	hlh	Torsten Steinmeier is not executing the tests on the prototype himself.	1	0	1	test_true	0.78	57710	English	this study was interesting and really made me think.	4	6
A1TLNLB9D87H6:3EG49X351VK9EB0WF1HVLKUCLPI6X2	1454944321672	12	Swiss watch protoype testing	hlh	The prototype will pass all of the tests scheduled for today.	1	0	1	prior	0.29	7645	English	this study was interesting and really made me think.	4	6
A1TLNLB9D87H6:3EG49X351VK9EB0WF1HVLKUCLPI6X2	1454944356778	13	hotel check	hhh	Mr Jaynes is the manager of the San Diego hotel.	1	1	1	test_false	0.83	35102	English	this study was interesting and really made me think.	4	6
A1TLNLB9D87H6:3EG49X351VK9EB0WF1HVLKUCLPI6X2	1454944361270	14	hotel check	hhh	Harry knows whether all of the rooms had working air conditioning.	1	1	1	comp	0.98	4483	English	this study was interesting and really made me think.	4	6
A1TLNLB9D87H6:3EG49X351VK9EB0WF1HVLKUCLPI6X2	1454944382219	15	underage drinking	lhl	There were underage patrons drinking whiskey.	0	1	0	test_uncertain	0.56	20947	English	this study was interesting and really made me think.	4	6
A1TLNLB9D87H6:3EG49X351VK9EB0WF1HVLKUCLPI6X2	1454944388881	16	underage drinking	lhl	From what Edward said we may conclude that not all of the patrons drinking alcohol were underage.	0	1	0	imp	1	6656	English	this study was interesting and really made me think.	4	6
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998145579	1	van Gogh exhibition	lhl	The mayor is not interested in art exhibitions.	0	1	0	test_uncertain	0.28	38509	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998160801	2	van Gogh exhibition	lhl	The curator knows whether all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	comp	0.77	15219	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998186313	3	emails from a broken laptop	lll	Kate is working on a desktop computer.	0	0	0	test_false	0.81	25508	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998193768	4	emails from a broken laptop	lll	Joshua received all of Kate's emails.	0	0	0	prior	0.17	7450	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998211234	5	M&M's in the hospital	lhh	Aunt Bethany gave Henry only candy.	0	1	1	test_false	0	17459	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998227441	6	M&M's in the hospital	lhh	It is important for Henry's father to know whether Henry liked all of the M&Ms.	0	1	1	rel	0.82	16202	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998252980	7	Martha's cookies	llh	Emily really enjoys chocolate.	0	0	1	test_true	0.97	25536	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998261056	8	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.06	8074	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998289390	9	schizophrenia talk	hll	Jacob works as a psychologist.	1	0	0	test_true	0.18	28331	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998297203	10	schizophrenia talk	hll	Jacob knows whether all of the people enjoyed Lucy's talk.	1	0	0	comp	0.72	7807	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998324787	11	Harvard admission exams	hlh	Eleanor passed some of her exams.	1	0	1	test_uncertain	0.21	27580	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998332866	12	Harvard admission exams	hlh	From what Eleanor said we may conclude that Ethan did not pass all of the exams.	1	0	1	imp	0.15	8075	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998353058	13	hotel check	hhh	Harry has just inspected the San Diego hotel.	1	1	1	test_true	0.98	20188	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998359384	14	hotel check	hhh	It is important for Mr Jaynes to know whether all of the rooms had working air conditioning.	1	1	1	rel	0.76	6324	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998395134	15	NBA experts	hhl	Jason Barley and Greg Jones are on the payroll of the same sports equipment manufacturer.	1	1	0	test_uncertain	0.13	35743	vietnamese	its fun 	8	3
A1TVED14F1U7W4:3LO69W1SU4LGBA8DDVNTMHCE8VNGL6	1454998407642	16	NBA experts	hhl	From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	imp	0	12504	vietnamese	its fun 	8	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961275005	1	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.57	51230	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961288292	2	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.73	13284	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961304923	3	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0	16627	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961321555	4	rotten tomatoes	hll	It is important for Ted to know whether all of the tomatoes are rotten.	1	0	0	rel	0.68	16627	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961339450	5	van Gogh exhibition	lhl	The curator refused to talk to the mayor.	0	1	0	test_false	0	17892	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961352803	6	van Gogh exhibition	lhl	The curator knows whether all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	comp	0.53	13349	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961401561	7	Swiss watch protoype testing	hlh	The company uses spare parts imported from Malaysia.	1	0	1	test_uncertain	0	48756	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961413216	8	Swiss watch protoype testing	hlh	It is important for Mr Papenhauser to know whether the prototype passed all of the tests scheduled for today.	1	0	1	rel	0.34	11653	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961432765	9	stand-up comedy show	lll	Lennard is popular in Seattle.	0	0	0	test_true	0.82	19545	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961438440	10	stand-up comedy show	lll	All of the people who came yesterday also came to today's show.	0	0	0	prior	0.15	5670	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961469616	11	tail-donkey blindfold	hhl	Grace and Oliver live in the same apartment.	1	1	0	test_uncertain	0.51	31170	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961479424	12	tail-donkey blindfold	hhl	From what Oliver said we may conclude that Grace did not put all of the tails in the right place.	1	1	0	imp	1	9803	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961505828	13	hotel check	hhh	Harry has just inspected the San Diego hotel.	1	1	1	test_true	1	26402	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961532407	14	hotel check	hhh	All of the rooms had working air conditioning.	1	1	1	prior	0.5	26576	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961549637	15	M&M's in the hospital	lhh	Henry was involved in a skiing accident.	0	1	1	test_true	1	17226	english	thank you	10	3
A1VJAKNGJPT0M3:3KB8R4ZV1FF4Y1M1MIYZ8EG9W09BGC	1454961556142	16	M&M's in the hospital	lhh	Henry knows whether he liked all of the M&Ms.	0	1	1	comp	1	6502	english	thank you	10	3
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998275231	1	Star Trek expert quiz	hhh	Amber knows a lot about 'Star Trek'.	1	1	1	test_true	0.78	28286	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998285207	2	Star Trek expert quiz	hhh	It is important for Amber to know whether she got all of the answers right.	1	1	1	rel	0.64	9975	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998320086	3	NBA experts	hhl	Jason Barley and Greg Jones are on the payroll of the same sports equipment manufacturer.	1	1	0	test_uncertain	0.5	34879	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998333829	4	NBA experts	hhl	Jason Barley knows whether Greg Jones secured victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	comp	1	13742	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998359173	5	van Gogh exhibition	lhl	The curator refused to talk to the mayor.	0	1	0	test_false	0.16	25344	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998369357	6	van Gogh exhibition	lhl	All of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	prior	0.5	10184	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998397702	7	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.5	28345	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998411518	8	Martha's cookies	llh	Martha knows whether Emily ate all of the cookies.	0	0	1	comp	0.14	13816	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998451180	9	emails from a broken laptop	lll	Kate's laptop has a problem with the wifi connection.	0	0	0	test_uncertain	0.45	39662	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998460284	10	emails from a broken laptop	lll	It is important for Kate to know whether Joshua received all of her emails.	0	0	0	rel	0.76	9104	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998481964	11	schizophrenia talk	hll	Lucy is really nervous about the talk. 	1	0	0	test_uncertain	0.5	21680	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998491716	12	schizophrenia talk	hll	From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.	1	0	0	imp	0.91	9752	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998506100	13	M&M's in the hospital	lhh	Aunt Bethany travelled a long distance to visit Henry in the hospital.	0	1	1	test_uncertain	0.5	14369	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998514740	14	M&M's in the hospital	lhh	Henry liked all of the M&Ms.	0	1	1	prior	0.57	8640	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998575116	15	Swiss watch protoype testing	hlh	The company uses spare parts imported from Malaysia.	1	0	1	test_uncertain	0.5	60376	English	NA	4	2
A1W6X3VNHHVIND:34PGFRQONPJ6D6ADPFFYS5LAYU8JW6	1454998585780	16	Swiss watch protoype testing	hlh	From what the apprentice said we may conclude that the prototype did not pass all of the tests scheduled for today.	1	0	1	imp	0.59	10664	English	NA	4	2
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963875839	1	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.75	9352	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963887729	2	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.68	11890	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963897834	3	tail-donkey blindfold	hhl	Grace is unable to see where she has to pin the tails.	1	1	0	test_true	0.9	10105	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963904302	4	tail-donkey blindfold	hhl	It is important for Grace to know whether she put all of the tails in the right place.	1	1	0	rel	0.62	6468	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963915970	5	Swiss watch protoype testing	hlh	The company uses spare parts imported from Malaysia.	1	0	1	test_uncertain	0.49	11653	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963922518	6	Swiss watch protoype testing	hlh	From what the apprentice said we may conclude that the prototype did not pass all of the tests scheduled for today.	1	0	1	imp	0.59	6548	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963933806	7	Star Trek expert quiz	hhh	Amber won the game.	1	1	1	test_uncertain	0.61	11288	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963936859	8	Star Trek expert quiz	hhh	It is important for Amber to know whether she got all of the answers right.	1	1	1	rel	0.65	3053	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963949535	9	schizophrenia talk	hll	Lucy's talk is unlikely to stir much commotion.	1	0	0	test_false	0.36	12676	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963952611	10	schizophrenia talk	hll	From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.	1	0	0	imp	0.66	3076	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963965619	11	gift unwrapping	lhh	Suzanne attended Leonard's birthday party.	0	1	1	test_true	1	13008	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963969160	12	gift unwrapping	lhh	Leonard unwrapped all of the presents right away.	0	1	1	prior	0.61	3541	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963978529	13	stand-up comedy show	lll	Lennard is a salesman for karaoke machines.	0	0	0	test_false	0.22	9353	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963984075	14	stand-up comedy show	lll	Lennard knows whether all of the people who came yesterday also came to today's show.	0	0	0	comp	0.58	5546	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963991072	15	underage drinking	lhl	There were underage patrons drinking whiskey.	0	1	0	test_uncertain	0.59	6997	English	NA	9	6
A1ZZ7YO3YASNIP:34S9DKFK74X6L1WYJEPE69N7ILFNYD	1454963995396	16	underage drinking	lhl	From what Edward said we may conclude that not all of the patrons drinking alcohol were underage.	0	1	0	imp	0.91	4308	English	NA	9	6
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961678434	1	schizophrenia talk	hll	Lucy's talk is unlikely to stir much commotion.	1	0	0	test_false	0.24	24689	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961685192	2	schizophrenia talk	hll	From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.	1	0	0	imp	0.84	6756	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961704710	3	gourmet desserts	lhh	Claire is the owner of the restaurant.	0	0	1	test_false	0.12	19518	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961711271	4	gourmet desserts	lhh	Claire knows whether all of their desserts are fantastic.	0	0	1	comp	0.33	6561	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961746299	5	underage drinking	lhl	The new laws on underage drinking are very strict.	0	1	0	test_true	0.94	35027	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961752447	6	underage drinking	lhl	From what Edward said we may conclude that not all of the patrons drinking alcohol were underage.	0	1	0	imp	1	6147	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961781262	7	tail-donkey blindfold	hhl	Grace and Oliver live in the same apartment.	1	1	0	test_uncertain	0.12	28814	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961786775	8	tail-donkey blindfold	hhl	Grace put all of the tails in the right place.	1	1	0	prior	0.28	5512	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961822885	9	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.5	36109	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961830453	10	Martha's cookies	llh	It is important for Martha's husband to know whether Emily ate all of the cookies.	0	0	1	rel	0.5	7568	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961852250	11	stand-up comedy show	lll	Lennard is popular in Seattle.	0	0	0	test_true	0.93	21796	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961858386	12	stand-up comedy show	lll	Lennard knows whether all of the people who came yesterday also came to today's show.	0	0	0	comp	0.2	6136	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961890303	13	Harvard admission exams	hlh	Ethan is trying to get into an Ivy League university.	1	0	1	test_true	1	31916	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961896604	14	Harvard admission exams	hlh	From what Eleanor said we may conclude that Ethan did not pass all of the exams.	1	0	1	imp	0.11	6301	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961929254	15	hotel check	hhh	Mr Jaynes is the manager of the San Diego hotel.	1	1	1	test_false	0.28	32649	English	NA	8	3
A207149DHAS89K:3137ONMDKHD254YLW90P9MMUZXMEGF	1454961934675	16	hotel check	hhh	It is important for Mr Jaynes to know whether all of the rooms had working air conditioning.	1	1	1	rel	0.61	5420	English	NA	8	3
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961354802	1	gourmet desserts	lhh	Claire is the owner of the restaurant.	0	0	1	test_false	0	16747	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961366515	2	gourmet desserts	lhh	It is important for Jeremy to know whether all of their desserts are fantastic.	0	0	1	rel	0	11710	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961390142	3	stand-up comedy show	lll	Lennard is making plans for his early retirement.	0	0	0	test_uncertain	0.54	23624	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961397633	4	stand-up comedy show	lll	From what Lennard said we may conclude that not all of the people who came yesterday also came to today's show.	0	0	0	imp	1	7488	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961492983	5	NBA experts	hhl	Jason Barley and Greg Jones are on the payroll of the same sports equipment manufacturer.	1	1	0	test_uncertain	0.5	95347	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961503839	6	NBA experts	hhl	It is important for Richard Trellis to know whether Greg Jones secured victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	rel	0.78	10854	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961515449	7	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0	11607	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961521863	8	rotten tomatoes	hll	All of the tomatoes are rotten.	1	0	0	prior	0.5	6411	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961541241	9	underage drinking	lhl	There were underage patrons drinking whiskey.	0	1	0	test_uncertain	0.5	19376	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961553076	10	underage drinking	lhl	Edward knows whether all of the patrons drinking alcohol were underage.	0	1	0	comp	0.17	11832	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961573661	11	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.5	20582	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961581525	12	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	1	7861	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961640226	13	Swiss watch protoype testing	hlh	The company uses spare parts imported from Malaysia.	1	0	1	test_uncertain	0.5	58698	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961644696	14	Swiss watch protoype testing	hlh	The apprentice knows whether the prototype passed all of the tests scheduled for today.	1	0	1	comp	0	4467	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961657487	15	hotel check	hhh	Harry has just inspected the San Diego hotel.	1	1	1	test_true	1	12788	English	NA	9	4
A21M2USASL1O05:3ND9UOO81LAC8WYDS0RB8KY22IDWLJ	1454961661651	16	hotel check	hhh	All of the rooms had working air conditioning.	1	1	1	prior	0.5	4162	English	NA	9	4
A22AEEEAJDHREX:3PS7W85Z80APFDTA8YJAGR08YVDT9U	1454998000218	1	Harvard admission exams	hlh	Ethan is trying to get into an Ivy League university.	1	0	1	test_true	0.78	71376	English	None	10	1
A22AEEEAJDHREX:3PS7W85Z80APFDTA8YJAGR08YVDT9U	1454998023078	2	Harvard admission exams	hlh	It is important for Ethan to know whether he passed all of the exams.	1	0	1	rel	0.76	22852	English	None	10	1
A22AEEEAJDHREX:3PS7W85Z80APFDTA8YJAGR08YVDT9U	1454998064405	3	schizophrenia talk	hll	Jacob works as a psychologist.	1	0	0	test_true	1	41323	English	None	10	1
A22AEEEAJDHREX:3PS7W85Z80APFDTA8YJAGR08YVDT9U	1454998097300	4	schizophrenia talk	hll	Jacob knows whether all of the people enjoyed Lucy's talk.	1	0	0	comp	1	32887	English	None	10	1
A22AEEEAJDHREX:3PS7W85Z80APFDTA8YJAGR08YVDT9U	1454998121326	5	M&M's in the hospital	lhh	Henry was involved in a skiing accident.	0	1	1	test_true	1	24018	English	None	10	1
